age,goal_time_minutes,goal_distance_km,experience_encoded,race_terrain_encoded,weeks_of_training,avg_weekly_miles_last_12w,peak_weekly_miles,avg_training_pace_min_per_mile,longest_run_miles,num_runs_20_plus,pct_miles_road,pct_miles_trail,pct_miles_track,adherence_pct,days_to_race,negative_sentiment_rate,actual_finish_time_minutes,met_goal
39.0,68.0,10.0,0.0,1.0,13.0,13.47,16.19,11.495,8.1,0.0,28.84,49.68,21.48,90.61,87.0,0.1947,81.46,0.0
29.0,294.0,42.195,1.0,0.0,23.0,33.44,45.63,9.69,13.29,4.0,46.2,38.53,15.27,84.44,47.0,0.0996,264.3,1.0
22.0,47.0,10.0,0.0,0.0,14.0,20.4,23.0,10.289,9.69,0.0,62.1,22.89,15.01,99.62,76.0,0.2199,53.24,0.0
40.0,20.0,5.0,0.0,0.0,7.0,15.13,18.78,10.596,8.34,0.0,43.56,35.14,21.3,96.72,74.0,0.1862,27.11,0.0
46.0,377.0,42.195,2.0,0.0,19.0,54.65,59.79,6.615,21.07,3.0,62.23,33.59,4.18,98.41,36.0,0.2938,253.4,1.0
30.0,118.0,21.0975,2.0,0.0,12.0,17.74,26.01,7.331,12.09,0.0,72.67,18.73,8.6,83.64,53.0,0.2029,146.37,0.0
36.0,186.0,21.0975,0.0,0.0,13.0,43.86,48.2,8.513,13.45,0.0,54.76,32.95,12.28,98.2,64.0,0.2548,164.64,1.0
24.0,307.0,42.195,0.0,0.0,13.0,28.4,37.31,9.727,12.23,4.0,63.04,20.73,16.22,87.65,31.0,0.254,289.11,1.0
37.0,172.0,21.0975,2.0,1.0,20.0,19.46,24.13,8.179,8.49,0.0,46.97,42.34,10.7,73.17,31.0,0.5252,186.67,0.0
45.0,84.0,10.0,1.0,0.0,16.0,21.55,29.28,8.498,8.82,0.0,70.41,28.59,1.0,74.42,41.0,0.1702,79.37,1.0
24.0,54.0,10.0,0.0,0.0,15.0,19.69,28.89,10.557,10.83,0.0,73.83,24.13,2.04,65.87,78.0,0.3161,63.72,0.0
22.0,86.0,10.0,0.0,0.0,9.0,27.93,37.98,8.617,6.01,0.0,80.28,1.78,17.94,77.5,88.0,0.2788,87.06,1.0
50.0,171.0,21.0975,1.0,2.0,20.0,22.41,29.33,10.402,9.07,0.0,66.83,12.91,20.26,75.68,37.0,0.3265,172.58,1.0
40.0,69.0,10.0,0.0,0.0,11.0,22.16,27.53,10.043,8.58,0.0,28.77,48.15,23.07,72.7,36.0,0.3133,74.2,1.0
45.0,99.0,21.0975,0.0,0.0,13.0,23.9,34.93,10.521,8.58,0.0,80.16,4.63,15.21,77.82,36.0,0.029,120.78,0.0
51.0,19.0,5.0,2.0,2.0,11.0,8.62,12.12,8.968,5.58,0.0,69.46,21.92,8.62,66.66,30.0,0.207,27.29,0.0
43.0,23.0,5.0,0.0,0.0,14.0,8.5,11.75,10.042,6.91,0.0,98.2,0.0,1.8,89.53,30.0,0.0921,29.4,0.0
37.0,45.0,10.0,1.0,0.0,9.0,23.78,34.59,7.351,9.23,0.0,78.05,17.91,4.04,74.18,34.0,0.1864,57.91,0.0
54.0,105.0,21.0975,0.0,0.0,14.0,40.81,47.07,9.392,15.58,0.0,61.77,26.23,12.0,87.64,48.0,0.391,128.89,0.0
39.0,395.0,42.195,1.0,0.0,17.0,53.48,66.84,7.625,14.6,3.0,61.2,20.86,17.94,72.88,38.0,0.3701,276.85,1.0
36.0,372.0,42.195,1.0,0.0,17.0,28.94,32.99,8.975,14.81,2.0,74.97,20.51,4.53,85.75,49.0,0.247,288.75,1.0
44.0,57.0,10.0,1.0,0.0,10.0,24.09,27.42,9.025,9.24,0.0,95.71,1.77,2.52,79.05,64.0,0.1028,72.86,0.0
36.0,129.0,21.0975,1.0,0.0,13.0,19.32,22.86,8.437,13.82,0.0,60.4,31.56,8.04,93.61,84.0,0.1611,135.94,1.0
48.0,323.0,42.195,0.0,2.0,23.0,27.86,34.41,9.493,16.79,2.0,34.48,49.85,15.67,73.68,77.0,0.1668,281.87,1.0
22.0,32.0,5.0,0.0,0.0,9.0,8.43,10.62,11.495,6.18,0.0,63.75,24.4,11.85,89.06,24.0,0.2503,36.93,0.0
22.0,98.0,21.0975,0.0,0.0,12.0,28.14,36.09,10.933,15.7,0.0,49.25,31.02,19.73,75.88,71.0,0.3101,122.44,0.0
38.0,401.0,42.195,0.0,0.0,14.0,34.11,48.72,10.123,19.24,0.0,64.89,28.11,6.99,79.36,87.0,0.1192,279.83,1.0
25.0,121.0,21.0975,0.0,0.0,12.0,21.95,26.07,10.843,10.85,0.0,92.61,2.75,4.64,74.25,52.0,0.2437,148.7,0.0
41.0,196.0,21.0975,0.0,0.0,14.0,32.95,49.29,7.584,13.86,0.0,75.59,20.12,4.3,80.25,78.0,0.1746,176.86,1.0
51.0,255.0,42.195,0.0,1.0,12.0,30.34,42.29,10.26,13.87,2.0,36.2,63.04,0.76,66.02,58.0,0.0949,257.45,1.0
32.0,281.0,42.195,1.0,1.0,18.0,42.41,48.1,8.029,20.62,4.0,54.2,35.69,10.12,56.8,84.0,0.4619,240.06,1.0
31.0,34.0,5.0,1.0,0.0,14.0,7.02,11.31,10.907,6.95,0.0,81.29,3.97,14.73,85.82,78.0,0.0818,36.97,0.0
28.0,262.0,42.195,1.0,0.0,23.0,34.39,38.86,8.24,12.03,3.0,47.04,33.27,19.7,100.0,74.0,0.1866,252.91,1.0
35.0,235.0,42.195,0.0,2.0,23.0,24.63,30.84,10.094,20.4,3.0,79.86,7.36,12.78,89.69,25.0,0.256,238.78,1.0
46.0,305.0,42.195,0.0,0.0,21.0,27.26,30.18,10.264,18.92,3.0,46.43,41.41,12.15,95.41,71.0,0.0992,295.08,1.0
30.0,40.0,10.0,0.0,0.0,10.0,14.77,18.81,11.634,7.02,0.0,91.58,7.76,0.66,79.13,72.0,0.0908,55.02,0.0
27.0,34.0,5.0,1.0,0.0,8.0,12.43,17.19,8.849,4.9,0.0,49.24,31.3,19.46,74.09,76.0,0.1143,36.71,1.0
47.0,75.0,10.0,1.0,0.0,8.0,17.5,20.91,8.131,9.21,0.0,87.73,4.65,7.62,75.5,21.0,0.1093,78.31,0.0
54.0,254.0,42.195,1.0,0.0,21.0,45.98,51.83,7.366,14.36,2.0,91.93,7.05,1.02,76.35,31.0,0.1085,221.32,1.0
51.0,325.0,42.195,1.0,0.0,20.0,30.15,42.04,8.06,17.84,1.0,53.14,36.49,10.37,76.63,24.0,0.3965,247.09,1.0
53.0,127.0,21.0975,0.0,0.0,11.0,26.05,36.09,10.691,14.63,0.0,62.11,21.99,15.9,76.33,71.0,0.3841,141.22,0.0
30.0,359.0,42.195,0.0,0.0,13.0,38.66,48.11,9.485,20.56,0.0,82.7,1.85,15.45,66.8,75.0,0.2133,302.39,1.0
51.0,42.0,5.0,0.0,0.0,11.0,13.0,15.97,11.504,5.23,0.0,70.63,10.03,19.33,98.3,50.0,0.3268,44.07,1.0
46.0,153.0,21.0975,0.0,0.0,15.0,32.03,45.97,9.403,10.93,0.0,75.23,12.43,12.34,70.45,24.0,0.2201,148.17,0.0
38.0,77.0,10.0,1.0,1.0,12.0,12.72,15.56,10.186,11.94,0.0,48.31,31.35,20.34,84.55,61.0,0.2081,85.95,0.0
44.0,382.0,42.195,1.0,0.0,14.0,33.93,48.55,7.503,18.78,3.0,46.64,36.56,16.8,84.59,77.0,0.1624,307.48,1.0
35.0,230.0,42.195,0.0,0.0,23.0,37.35,44.69,10.424,21.23,1.0,45.98,36.52,17.5,64.14,87.0,0.076,216.83,1.0
51.0,71.0,10.0,1.0,0.0,9.0,18.22,26.78,9.689,11.63,0.0,66.35,18.08,15.57,91.42,66.0,0.0808,71.67,1.0
54.0,41.0,10.0,1.0,0.0,16.0,12.17,19.62,9.448,8.84,0.0,66.56,8.57,24.87,90.29,34.0,0.2787,47.31,0.0
29.0,45.0,5.0,0.0,0.0,11.0,20.6,28.33,10.028,4.42,0.0,67.9,23.59,8.51,89.73,62.0,0.1117,39.72,1.0
48.0,390.0,42.195,0.0,1.0,16.0,53.59,69.87,7.929,14.86,3.0,32.57,49.21,18.21,71.22,72.0,0.1431,300.92,1.0
30.0,416.0,42.195,0.0,0.0,17.0,25.36,33.62,10.745,12.86,2.0,68.62,16.08,15.3,77.68,51.0,0.1306,342.33,1.0
47.0,126.0,21.0975,0.0,0.0,17.0,22.7,27.78,10.832,11.28,0.0,81.33,10.09,8.58,48.25,83.0,0.6,152.33,0.0
52.0,69.0,10.0,0.0,0.0,8.0,25.2,29.19,10.869,6.66,0.0,76.64,11.3,12.06,69.47,34.0,0.0817,75.68,0.0
50.0,67.0,10.0,0.0,0.0,8.0,16.32,19.93,10.35,9.86,0.0,72.59,16.25,11.16,82.85,77.0,0.0968,82.86,0.0
24.0,408.0,42.195,0.0,1.0,23.0,28.72,33.75,10.202,16.91,4.0,46.94,45.17,7.9,91.59,22.0,0.0525,320.61,1.0
38.0,189.0,21.0975,0.0,0.0,15.0,29.69,37.37,10.225,13.45,0.0,66.18,23.12,10.7,80.87,36.0,0.2079,183.51,1.0
30.0,86.0,10.0,0.0,1.0,9.0,28.23,35.91,9.342,7.8,0.0,21.48,57.85,20.66,85.45,69.0,0.257,91.47,1.0
22.0,26.0,5.0,1.0,0.0,12.0,11.29,14.03,9.427,8.03,0.0,73.75,2.51,23.74,91.76,69.0,0.1538,31.37,0.0
43.0,61.0,10.0,0.0,0.0,10.0,17.19,24.97,11.467,10.18,0.0,67.04,27.41,5.55,75.44,62.0,0.1828,71.64,0.0
50.0,107.0,21.0975,0.0,2.0,13.0,22.02,28.42,10.781,10.15,0.0,75.52,18.96,5.52,81.14,65.0,0.1847,127.28,0.0
52.0,24.0,5.0,0.0,0.0,12.0,13.68,19.31,10.285,8.71,0.0,40.77,36.22,23.01,76.89,44.0,0.1822,28.19,0.0
34.0,128.0,21.0975,1.0,1.0,12.0,27.25,38.93,7.865,10.91,0.0,46.13,49.17,4.7,65.46,48.0,0.1325,141.63,0.0
23.0,54.0,10.0,0.0,2.0,14.0,13.89,20.24,11.575,11.15,0.0,70.6,25.43,3.97,84.25,38.0,0.1211,70.09,0.0
41.0,35.0,5.0,0.0,2.0,14.0,13.32,18.24,10.021,5.04,0.0,52.11,25.12,22.77,62.85,67.0,0.3279,39.35,1.0
32.0,244.0,42.195,0.0,0.0,21.0,27.0,37.39,10.59,16.71,4.0,68.76,14.67,16.57,85.26,46.0,0.0986,270.85,0.0
42.0,32.0,5.0,1.0,0.0,6.0,14.82,20.13,8.32,7.0,0.0,64.44,14.56,21.0,82.85,54.0,0.1412,34.36,0.0
43.0,39.0,5.0,1.0,0.0,10.0,18.23,27.91,9.312,8.42,0.0,82.57,9.52,7.91,84.25,75.0,0.2938,41.33,1.0
40.0,85.0,10.0,1.0,0.0,16.0,10.86,16.28,10.602,6.97,0.0,65.01,11.95,23.05,80.07,90.0,0.3544,83.91,1.0
43.0,61.0,10.0,0.0,0.0,12.0,21.07,31.5,9.838,9.49,0.0,87.02,2.64,10.34,83.51,50.0,0.1495,64.39,1.0
22.0,159.0,21.0975,1.0,1.0,20.0,27.18,36.9,8.496,8.18,0.0,27.03,61.71,11.26,87.03,79.0,0.1673,160.68,1.0
31.0,189.0,21.0975,0.0,0.0,18.0,28.61,38.68,8.889,11.45,0.0,65.56,23.45,10.99,62.18,60.0,0.2106,166.67,1.0
39.0,19.0,5.0,0.0,1.0,12.0,14.65,21.26,11.156,8.65,0.0,49.36,28.24,22.4,50.51,62.0,0.2915,33.96,0.0
52.0,130.0,21.0975,0.0,2.0,15.0,33.38,48.19,9.264,11.32,0.0,71.36,9.99,18.66,92.85,67.0,0.0562,151.64,1.0
22.0,153.0,21.0975,1.0,0.0,16.0,27.11,40.22,9.814,14.93,0.0,74.31,3.32,22.37,56.57,73.0,0.1274,150.18,1.0
42.0,210.0,21.0975,0.0,0.0,12.0,23.79,33.78,9.226,8.16,0.0,54.84,43.33,1.83,73.19,24.0,0.0463,194.05,1.0
24.0,21.0,5.0,1.0,0.0,9.0,14.19,19.61,9.767,4.69,0.0,94.1,0.0,5.9,77.44,22.0,0.2685,30.24,0.0
53.0,45.0,5.0,0.0,0.0,8.0,15.04,19.22,9.569,6.55,0.0,76.09,11.93,11.98,85.16,35.0,0.1873,44.42,1.0
55.0,170.0,21.0975,0.0,2.0,19.0,16.02,21.49,11.81,14.96,0.0,30.9,45.19,23.91,82.03,63.0,0.3798,171.98,1.0
50.0,94.0,10.0,0.0,0.0,16.0,14.77,17.58,12.741,9.33,0.0,74.33,14.46,11.21,100.0,42.0,0.2994,93.81,1.0
24.0,166.0,21.0975,0.0,0.0,13.0,36.8,49.96,9.459,9.47,0.0,75.34,18.39,6.27,91.03,41.0,0.0661,170.21,1.0
43.0,264.0,42.195,0.0,0.0,12.0,48.52,53.3,8.787,16.38,0.0,77.61,16.22,6.17,77.27,45.0,0.0452,247.66,1.0
42.0,195.0,21.0975,0.0,0.0,17.0,35.38,42.46,9.102,9.63,0.0,50.77,32.79,16.44,86.41,76.0,0.328,179.0,1.0
52.0,296.0,42.195,2.0,0.0,23.0,54.05,60.93,7.208,15.16,2.0,52.0,33.07,14.93,85.9,31.0,0.0589,240.9,1.0
54.0,48.0,10.0,1.0,0.0,9.0,22.43,25.48,8.433,9.37,0.0,83.83,4.57,11.59,90.89,64.0,0.3353,53.44,0.0
35.0,140.0,21.0975,0.0,0.0,18.0,23.38,26.8,10.938,10.14,0.0,73.01,8.81,18.18,100.0,76.0,0.215,164.45,1.0
53.0,203.0,21.0975,2.0,1.0,17.0,28.63,38.03,8.316,11.54,0.0,36.17,45.54,18.29,90.56,56.0,0.0837,196.31,1.0
50.0,52.0,10.0,0.0,0.0,15.0,15.7,25.25,9.632,9.45,0.0,72.29,14.45,13.26,86.65,74.0,0.1435,66.37,0.0
32.0,375.0,42.195,0.0,0.0,20.0,37.96,54.57,8.989,21.44,0.0,81.53,15.27,3.21,75.22,27.0,0.121,278.6,1.0
37.0,74.0,10.0,0.0,0.0,14.0,14.53,20.45,10.61,11.16,0.0,59.48,39.93,0.59,81.21,38.0,0.0862,77.91,1.0
37.0,106.0,21.0975,0.0,0.0,13.0,34.89,49.43,9.513,9.54,0.0,66.71,22.2,11.09,62.57,53.0,0.1877,134.45,0.0
44.0,192.0,21.0975,1.0,1.0,13.0,23.66,28.94,9.675,10.96,0.0,22.33,62.71,14.96,97.45,21.0,0.0811,196.05,1.0
33.0,27.0,5.0,1.0,2.0,13.0,13.12,16.66,9.306,4.75,0.0,46.29,51.18,2.53,85.78,86.0,0.3609,34.17,0.0
53.0,384.0,42.195,0.0,2.0,16.0,50.37,56.42,9.906,19.52,2.0,67.14,14.94,17.92,100.0,70.0,0.0658,298.23,1.0
41.0,96.0,21.0975,1.0,2.0,10.0,29.17,37.23,9.231,12.25,0.0,72.6,4.64,22.76,87.68,51.0,0.2713,116.05,0.0
40.0,196.0,21.0975,0.0,1.0,12.0,25.87,38.17,10.525,11.54,0.0,71.12,28.62,0.26,75.47,43.0,0.3213,186.49,1.0
51.0,108.0,21.0975,0.0,1.0,15.0,28.1,36.88,11.19,14.38,0.0,31.89,52.54,15.57,97.65,75.0,0.1301,145.51,0.0
41.0,37.0,5.0,1.0,0.0,14.0,17.88,24.93,6.937,4.08,0.0,79.45,3.15,17.4,81.48,58.0,0.2787,39.35,1.0
43.0,43.0,5.0,1.0,1.0,9.0,19.27,27.35,8.049,4.87,0.0,48.43,51.19,0.38,88.73,66.0,0.148,45.81,1.0
28.0,34.0,5.0,2.0,0.0,14.0,16.6,26.47,7.203,4.32,0.0,49.4,28.01,22.6,63.23,74.0,0.2593,34.47,1.0
39.0,379.0,42.195,0.0,0.0,21.0,21.4,30.7,11.175,20.89,3.0,54.2,29.54,16.26,93.22,50.0,0.246,313.18,1.0
52.0,102.0,21.0975,0.0,1.0,20.0,33.91,39.21,9.888,15.18,0.0,54.32,21.83,23.85,99.41,69.0,0.2804,135.95,0.0
47.0,66.0,10.0,0.0,0.0,10.0,28.3,32.13,10.851,8.82,0.0,51.85,32.74,15.41,100.0,80.0,0.5305,74.12,0.0
47.0,196.0,21.0975,2.0,2.0,10.0,30.05,33.95,7.518,9.95,0.0,45.18,34.52,20.29,91.33,73.0,0.263,181.42,1.0
39.0,76.0,10.0,0.0,0.0,14.0,21.33,27.98,10.447,10.36,0.0,76.72,21.72,1.56,82.34,78.0,0.2443,82.3,0.0
39.0,67.0,10.0,1.0,1.0,14.0,13.73,19.0,8.99,6.95,0.0,49.33,30.87,19.8,99.25,69.0,0.2417,72.87,0.0
24.0,49.0,10.0,0.0,0.0,13.0,22.27,25.63,10.827,11.65,0.0,80.37,0.0,19.63,100.0,81.0,0.1755,61.15,0.0
51.0,161.0,21.0975,1.0,1.0,10.0,30.0,40.19,9.192,14.61,0.0,43.62,40.46,15.93,77.97,71.0,0.0237,171.41,1.0
28.0,56.0,10.0,1.0,2.0,11.0,11.06,15.97,11.652,6.95,0.0,36.62,39.22,24.16,71.53,43.0,0.0846,70.88,0.0
39.0,37.0,5.0,1.0,0.0,7.0,21.49,27.63,8.267,7.12,0.0,79.49,17.89,2.62,85.81,41.0,0.1328,35.89,1.0
45.0,96.0,21.0975,0.0,0.0,15.0,38.9,44.58,9.057,15.02,0.0,78.43,15.38,6.19,86.7,63.0,0.1929,108.34,0.0
30.0,28.0,5.0,0.0,0.0,13.0,8.77,11.14,11.003,5.84,0.0,66.07,22.48,11.45,77.04,67.0,0.186,31.2,0.0
55.0,66.0,10.0,1.0,0.0,8.0,17.14,21.59,9.049,10.8,0.0,76.54,10.08,13.39,58.26,33.0,0.1643,72.41,0.0
54.0,74.0,10.0,0.0,0.0,14.0,20.99,23.69,11.569,8.9,0.0,58.4,18.9,22.7,91.36,28.0,0.1209,76.37,1.0
40.0,22.0,5.0,0.0,0.0,14.0,21.55,25.66,11.053,7.8,0.0,56.83,27.52,15.65,66.65,72.0,0.0853,28.11,0.0
23.0,205.0,42.195,0.0,0.0,23.0,48.33,66.8,8.42,15.69,0.0,68.42,6.72,24.85,82.31,53.0,0.0954,198.45,1.0
48.0,68.0,10.0,0.0,0.0,10.0,19.67,26.55,10.738,9.27,0.0,55.84,43.47,0.69,88.89,87.0,0.238,73.91,0.0
26.0,254.0,42.195,0.0,0.0,18.0,30.68,33.73,10.898,12.5,2.0,81.96,4.95,13.09,81.76,21.0,0.0648,275.06,0.0
45.0,187.0,21.0975,0.0,0.0,10.0,15.18,21.99,10.082,12.93,0.0,61.86,28.77,9.36,74.61,24.0,0.2072,191.93,1.0
40.0,180.0,42.195,0.0,0.0,13.0,24.48,31.56,10.432,14.61,1.0,71.57,18.76,9.67,81.39,88.0,0.3754,220.96,0.0
39.0,24.0,5.0,1.0,0.0,6.0,18.33,22.82,9.037,5.32,0.0,76.08,0.0,23.92,84.92,82.0,0.0782,27.29,0.0
28.0,80.0,10.0,1.0,1.0,16.0,22.75,31.58,9.325,7.7,0.0,64.89,34.03,1.08,82.56,50.0,0.0668,85.83,1.0
46.0,64.0,10.0,1.0,2.0,11.0,17.77,24.02,8.433,8.55,0.0,53.53,37.49,8.98,99.28,91.0,0.16,74.94,0.0
36.0,185.0,21.0975,1.0,0.0,16.0,20.32,25.85,9.003,8.35,0.0,63.06,25.44,11.5,100.0,50.0,0.1397,171.01,1.0
53.0,187.0,42.195,0.0,1.0,16.0,39.43,53.14,7.074,13.55,1.0,45.69,49.42,4.89,70.44,49.0,0.0525,248.77,0.0
37.0,64.0,10.0,0.0,1.0,16.0,14.51,20.19,11.698,6.45,0.0,22.95,62.9,14.15,84.63,50.0,0.0726,82.26,0.0
30.0,271.0,42.195,0.0,0.0,16.0,60.36,66.33,7.042,18.51,1.0,75.1,18.76,6.13,78.72,52.0,0.1723,191.86,0.0
26.0,41.0,10.0,1.0,0.0,9.0,13.02,15.81,9.718,7.26,0.0,49.98,30.78,19.24,80.3,67.0,0.3073,52.08,0.0
39.0,353.0,42.195,2.0,2.0,20.0,54.13,61.43,6.5,18.44,0.0,94.89,0.0,5.11,74.3,45.0,0.0394,246.76,1.0
46.0,21.0,5.0,1.0,0.0,12.0,17.78,24.13,8.155,7.0,0.0,64.23,33.02,2.75,59.83,37.0,0.0878,27.31,0.0
51.0,59.0,10.0,0.0,0.0,13.0,30.64,35.08,10.137,11.28,0.0,67.34,16.71,15.95,92.26,50.0,0.1609,64.85,0.0
46.0,45.0,10.0,1.0,0.0,13.0,25.21,34.99,7.671,8.6,0.0,59.07,16.6,24.33,93.93,35.0,0.2205,59.25,0.0
34.0,171.0,21.0975,0.0,2.0,15.0,21.8,23.85,10.263,9.61,0.0,82.85,9.18,7.97,80.8,47.0,0.1697,171.43,0.0
42.0,112.0,21.0975,1.0,2.0,12.0,21.77,26.26,8.507,9.69,0.0,42.83,33.5,23.67,75.14,22.0,0.2871,129.09,0.0
36.0,39.0,5.0,0.0,0.0,8.0,12.34,19.33,8.929,6.06,0.0,75.06,2.02,22.92,100.0,66.0,0.1032,41.56,1.0
35.0,39.0,10.0,1.0,0.0,9.0,25.59,30.73,8.094,7.77,0.0,62.77,20.55,16.68,68.26,41.0,0.028,57.47,0.0
23.0,313.0,42.195,0.0,1.0,20.0,50.24,64.38,7.513,18.07,4.0,32.88,64.25,2.88,82.94,39.0,0.4063,249.91,1.0
36.0,38.0,10.0,0.0,2.0,13.0,16.93,21.0,11.824,11.09,0.0,57.2,31.75,11.05,60.6,32.0,0.0361,56.84,0.0
52.0,44.0,5.0,1.0,0.0,12.0,8.43,12.97,8.99,7.76,0.0,78.76,2.95,18.29,75.04,74.0,0.1267,46.14,1.0
29.0,18.0,5.0,0.0,0.0,10.0,23.8,29.85,10.071,4.25,0.0,58.21,27.11,14.68,83.52,52.0,0.2032,25.36,1.0
23.0,159.0,21.0975,0.0,2.0,13.0,30.75,45.2,9.962,9.28,0.0,91.15,5.23,3.61,81.88,68.0,0.2258,168.71,1.0
29.0,182.0,21.0975,1.0,0.0,19.0,32.18,39.36,9.864,11.46,0.0,56.89,18.89,24.22,78.22,65.0,0.0272,170.57,1.0
50.0,195.0,21.0975,0.0,0.0,14.0,40.57,44.1,10.346,10.79,0.0,87.43,10.23,2.33,84.37,60.0,0.3553,187.17,1.0
22.0,31.0,5.0,0.0,0.0,12.0,10.71,12.23,11.434,4.63,0.0,56.37,36.95,6.67,78.14,50.0,0.2632,34.89,0.0
34.0,176.0,21.0975,0.0,2.0,17.0,31.88,43.77,9.063,8.98,0.0,58.59,31.76,9.65,83.96,71.0,0.0357,169.67,1.0
49.0,162.0,21.0975,1.0,0.0,20.0,27.01,35.63,9.011,12.8,0.0,66.41,25.28,8.31,81.48,89.0,0.1945,176.72,0.0
22.0,59.0,10.0,1.0,0.0,13.0,13.47,18.16,9.723,11.35,0.0,82.9,0.59,16.51,80.35,56.0,0.069,70.51,0.0
42.0,23.0,5.0,1.0,0.0,14.0,10.85,15.59,9.198,4.62,0.0,53.5,30.92,15.58,64.6,72.0,0.4624,26.69,0.0
43.0,87.0,10.0,1.0,0.0,11.0,27.39,32.02,8.433,9.75,0.0,74.11,16.42,9.48,74.11,26.0,0.2876,79.19,1.0
26.0,230.0,42.195,0.0,2.0,22.0,23.73,28.62,9.551,19.93,1.0,84.71,13.77,1.52,81.09,44.0,0.3869,245.14,0.0
22.0,367.0,42.195,0.0,0.0,16.0,51.06,65.18,7.941,14.43,3.0,61.22,16.04,22.75,75.71,67.0,0.1126,269.71,1.0
32.0,192.0,42.195,0.0,0.0,18.0,39.22,51.01,8.448,19.23,1.0,68.48,29.99,1.52,82.98,48.0,0.2091,222.63,0.0
26.0,168.0,21.0975,1.0,0.0,11.0,18.95,24.74,9.067,13.31,0.0,57.46,20.41,22.12,78.14,75.0,0.2333,158.03,1.0
39.0,39.0,5.0,0.0,0.0,11.0,23.04,29.38,7.684,8.68,0.0,69.04,17.0,13.96,79.41,55.0,0.193,39.69,1.0
53.0,22.0,5.0,1.0,2.0,14.0,21.09,24.04,7.669,7.61,0.0,87.97,10.04,1.99,100.0,26.0,0.2089,28.93,0.0
36.0,48.0,10.0,0.0,0.0,10.0,17.47,20.0,9.84,6.51,0.0,74.9,12.16,12.94,76.41,44.0,0.1837,66.46,0.0
54.0,39.0,10.0,1.0,0.0,16.0,21.94,30.0,7.482,10.81,0.0,65.41,23.95,10.64,85.0,77.0,0.1254,54.05,0.0
42.0,42.0,5.0,2.0,0.0,11.0,16.33,20.54,9.241,5.59,0.0,35.99,43.79,20.21,74.87,54.0,0.0514,43.28,1.0
45.0,163.0,21.0975,1.0,0.0,15.0,21.13,30.02,8.816,10.08,0.0,46.9,28.73,24.37,100.0,50.0,0.3102,159.8,1.0
46.0,203.0,21.0975,1.0,0.0,15.0,27.11,31.48,8.689,13.79,0.0,59.41,25.7,14.88,100.0,71.0,0.4269,177.44,1.0
31.0,27.0,5.0,1.0,0.0,12.0,15.99,21.3,9.533,4.87,0.0,60.52,20.14,19.34,63.21,70.0,0.1329,31.04,0.0
30.0,317.0,42.195,1.0,0.0,15.0,45.14,54.43,7.764,12.55,0.0,87.27,6.29,6.44,74.6,21.0,0.0852,276.51,1.0
25.0,199.0,21.0975,1.0,2.0,18.0,29.89,44.35,8.458,8.01,0.0,58.9,16.69,24.41,80.76,49.0,0.1007,180.3,1.0
46.0,91.0,10.0,0.0,0.0,12.0,19.88,28.79,10.258,9.67,0.0,94.75,0.0,5.25,100.0,84.0,0.3389,89.02,1.0
35.0,42.0,10.0,2.0,2.0,9.0,17.16,22.49,7.898,7.75,0.0,50.3,40.47,9.23,76.16,23.0,0.206,55.74,0.0
26.0,28.0,5.0,1.0,1.0,9.0,20.83,28.95,8.992,7.54,0.0,46.75,33.33,19.92,69.6,68.0,0.3125,35.35,0.0
27.0,81.0,10.0,0.0,0.0,11.0,24.09,28.2,9.165,10.61,0.0,65.41,22.62,11.97,98.85,26.0,0.1578,80.72,1.0
29.0,113.0,21.0975,0.0,2.0,13.0,31.4,37.53,11.562,12.25,0.0,51.59,31.16,17.25,57.72,78.0,0.1146,141.75,0.0
49.0,290.0,42.195,0.0,0.0,17.0,26.3,33.48,9.728,15.09,3.0,70.41,23.77,5.82,100.0,78.0,0.2143,313.82,0.0
27.0,130.0,21.0975,1.0,1.0,16.0,40.5,49.98,8.094,14.47,0.0,27.34,67.83,4.83,76.64,73.0,0.057,135.08,1.0
38.0,32.0,5.0,1.0,0.0,7.0,16.1,22.99,8.594,4.03,0.0,76.94,0.0,23.06,73.37,52.0,0.1768,34.98,0.0
30.0,135.0,21.0975,0.0,0.0,15.0,30.15,34.78,10.008,15.65,0.0,41.45,41.24,17.31,91.21,30.0,0.1271,147.75,0.0
41.0,303.0,42.195,1.0,0.0,19.0,26.32,30.87,10.229,19.16,4.0,72.2,22.46,5.35,100.0,32.0,0.1584,279.87,1.0
39.0,82.0,10.0,0.0,0.0,9.0,23.82,32.98,10.19,9.76,0.0,57.35,35.4,7.25,100.0,55.0,0.4259,83.86,1.0
39.0,303.0,42.195,1.0,0.0,19.0,42.47,46.83,7.317,19.12,0.0,73.89,5.45,20.67,92.42,35.0,0.0827,226.29,1.0
22.0,43.0,5.0,1.0,1.0,8.0,13.99,17.85,8.487,7.06,0.0,37.64,58.41,3.96,80.35,73.0,0.1944,49.57,0.0
26.0,41.0,5.0,1.0,2.0,11.0,9.9,11.58,9.892,7.22,0.0,56.52,21.5,21.98,88.2,45.0,0.117,43.37,0.0
40.0,132.0,21.0975,0.0,2.0,13.0,38.28,49.12,9.559,10.62,0.0,72.33,4.42,23.26,100.0,24.0,0.2193,152.07,0.0
31.0,76.0,10.0,2.0,0.0,16.0,15.74,18.04,8.283,9.28,0.0,84.92,13.72,1.36,89.96,72.0,0.0584,76.17,1.0
